Run,AvgSpotLen,Bases,BioProject,BioSample,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,SRA Study,ArrayExpress-SPECIES
ERR14734292,302,18448226888,PRJEB21343,SAMEA117806052,ERX14135717,HiSeq X Ten,DN495173W:E12,PAIRED,RANDOM,GENOMIC,Stigmatochromis melanchros,ILLUMINA,ERP023585,Stigmatochromis melanchros
ERR14734293,302,17286966522,PRJEB21343,SAMEA117806053,ERX14135718,HiSeq X Ten,DN495173W:F12,PAIRED,RANDOM,GENOMIC,Lethrinops lethrinus,ILLUMINA,ERP023585,Lethrinops lethrinus
ERR14734294,302,18735656898,PRJEB21343,SAMEA117806054,ERX14135719,HiSeq X Ten,DN495173W:G12,PAIRED,RANDOM,GENOMIC,Lethrinops lethrinus,ILLUMINA,ERP023585,Lethrinops lethrinus
ERR14734295,302,15587038118,PRJEB21343,SAMEA117806055,ERX14135720,HiSeq X Ten,DN495173W:H12,PAIRED,RANDOM,GENOMIC,Lethrinops lethrinus,ILLUMINA,ERP023585,Lethrinops lethrinus
ERR14734296,302,16838204186,PRJEB21343,SAMEA117806112,ERX14135721,HiSeq X Ten,DN495179F:A8,PAIRED,RANDOM,GENOMIC,Copadichromis chrysonotus,ILLUMINA,ERP023585,Copadichromis chrysonotus
ERR14734297,302,16292602228,PRJEB21343,SAMEA117806113,ERX14135722,HiSeq X Ten,DN495179F:B8,PAIRED,RANDOM,GENOMIC,Copadichromis chrysonotus,ILLUMINA,ERP023585,Copadichromis chrysonotus
ERR14734298,302,16769960340,PRJEB21343,SAMEA117806114,ERX14135723,HiSeq X Ten,DN495179F:C8,PAIRED,RANDOM,GENOMIC,Copadichromis chrysonotus,ILLUMINA,ERP023585,Copadichromis chrysonotus
ERR14734299,302,15323821562,PRJEB21343,SAMEA117806115,ERX14135724,HiSeq X Ten,DN495179F:D8,PAIRED,RANDOM,GENOMIC,Copadichromis chrysonotus,ILLUMINA,ERP023585,Copadichromis chrysonotus
ERR14734300,302,18848088780,PRJEB21343,SAMEA117805948,ERX14135725,HiSeq X Ten,DN495179F:E8,PAIRED,RANDOM,GENOMIC,Cheilochromis euchilus,ILLUMINA,ERP023585,Cheilochromis euchilus
ERR14734301,302,17916170838,PRJEB21343,SAMEA117805952,ERX14135726,HiSeq X Ten,DN495179F:F8,PAIRED,RANDOM,GENOMIC,Pseudotropheus crabro,ILLUMINA,ERP023585,Pseudotropheus crabro
ERR14734302,302,16944933402,PRJEB21343,SAMEA117805955,ERX14135727,HiSeq X Ten,DN495179F:G8,PAIRED,RANDOM,GENOMIC,Melanochromis auratus,ILLUMINA,ERP023585,Melanochromis auratus
ERR14734303,302,16581536500,PRJEB21343,SAMEA117805964,ERX14135728,HiSeq X Ten,DN495179F:H8,PAIRED,RANDOM,GENOMIC,Melanochromis auratus,ILLUMINA,ERP023585,Melanochromis auratus
ERR14734304,302,15112615144,PRJEB21343,SAMEA117806202,ERX14135729,HiSeq X Ten,DN495180V:A11,PAIRED,RANDOM,GENOMIC,Otopharynx argyrosoma,ILLUMINA,ERP023585,Otopharynx argyrosoma
ERR14734305,302,16035007402,PRJEB21343,SAMEA117806203,ERX14135730,HiSeq X Ten,DN495180V:B11,PAIRED,RANDOM,GENOMIC,Otopharynx argyrosoma,ILLUMINA,ERP023585,Otopharynx argyrosoma
ERR14734306,302,12879081128,PRJEB21343,SAMEA117806207,ERX14135731,HiSeq X Ten,DN495180V:C11,PAIRED,RANDOM,GENOMIC,Fossorochromis rostratus,ILLUMINA,ERP023585,Fossorochromis rostratus
ERR14734307,302,15750250998,PRJEB21343,SAMEA117806208,ERX14135732,HiSeq X Ten,DN495180V:D11,PAIRED,RANDOM,GENOMIC,Lethrinops gossei,ILLUMINA,ERP023585,Lethrinops gossei
ERR14734308,302,23281473846,PRJEB21343,SAMEA117806209,ERX14135733,HiSeq X Ten,DN495180V:E11,PAIRED,RANDOM,GENOMIC,Diplotaxodon cf. longimaxilla,ILLUMINA,ERP023585,Diplotaxodon cf. longimaxilla
ERR14734309,302,16481068348,PRJEB21343,SAMEA117806210,ERX14135734,HiSeq X Ten,DN495180V:F11,PAIRED,RANDOM,GENOMIC,Tropheops tropheops gracilior,ILLUMINA,ERP023585,Tropheops gracilior
ERR14734310,302,15383604274,PRJEB21343,SAMEA117806211,ERX14135735,HiSeq X Ten,DN495180V:G11,PAIRED,RANDOM,GENOMIC,Tropheops tropheops gracilior,ILLUMINA,ERP023585,Tropheops gracilior
ERR14734311,302,15005085628,PRJEB21343,SAMEA117806212,ERX14135736,HiSeq X Ten,DN495180V:H11,PAIRED,RANDOM,GENOMIC,Tropheops tropheops gracilior,ILLUMINA,ERP023585,Tropheops gracilior
ERR14734312,302,12449198926,PRJEB21343,SAMEA117806230,ERX14135737,HiSeq X Ten,DN495194E:A2,PAIRED,RANDOM,GENOMIC,Fossorochromis rostratus,ILLUMINA,ERP023585,Fossorochromis rostratus
ERR14734313,302,15113942736,PRJEB21343,SAMEA117806232,ERX14135738,HiSeq X Ten,DN495194E:B2,PAIRED,RANDOM,GENOMIC,Maylandia emmiltos,ILLUMINA,ERP023585,Maylandia emmiltos
ERR14734314,302,15230357696,PRJEB21343,SAMEA117806233,ERX14135739,HiSeq X Ten,DN495194E:C2,PAIRED,RANDOM,GENOMIC,Maylandia emmiltos,ILLUMINA,ERP023585,Maylandia emmiltos
ERR14734315,302,19937827090,PRJEB21343,SAMEA117806234,ERX14135740,HiSeq X Ten,DN495194E:D2,PAIRED,RANDOM,GENOMIC,Maylandia emmiltos,ILLUMINA,ERP023585,Maylandia emmiltos
ERR14734316,302,17279631244,PRJEB21343,SAMEA117806235,ERX14135741,HiSeq X Ten,DN495194E:E2,PAIRED,RANDOM,GENOMIC,Maylandia emmiltos,ILLUMINA,ERP023585,Maylandia emmiltos
ERR14734317,302,16103955512,PRJEB21343,SAMEA117806236,ERX14135742,HiSeq X Ten,DN495194E:F2,PAIRED,RANDOM,GENOMIC,Maylandia emmiltos,ILLUMINA,ERP023585,Maylandia emmiltos
ERR14734318,302,17079065192,PRJEB21343,SAMEA117806237,ERX14135743,HiSeq X Ten,DN495194E:G2,PAIRED,RANDOM,GENOMIC,Maylandia emmiltos,ILLUMINA,ERP023585,Maylandia emmiltos
ERR14734319,302,16188019930,PRJEB21343,SAMEA117806238,ERX14135744,HiSeq X Ten,DN495194E:H2,PAIRED,RANDOM,GENOMIC,Maylandia emmiltos,ILLUMINA,ERP023585,Maylandia emmiltos
ERR14734320,302,14839155352,PRJEB21343,SAMEA117805928,ERX14135745,HiSeq X Ten,DN495173W:A9,PAIRED,RANDOM,GENOMIC,Aulonocara sp. 'malembo orange 2016',ILLUMINA,ERP023585,Aulonocara sp. 'malembo orange 2016'
ERR14734321,302,15316294514,PRJEB21343,SAMEA117805929,ERX14135746,HiSeq X Ten,DN495173W:B9,PAIRED,RANDOM,GENOMIC,Aulonocara sp. 'malembo orange 2016',ILLUMINA,ERP023585,Aulonocara sp. 'malembo orange 2016'
ERR14734322,302,15186089026,PRJEB21343,SAMEA117805930,ERX14135747,HiSeq X Ten,DN495173W:C9,PAIRED,RANDOM,GENOMIC,Aulonocara sp. 'malembo orange 2016',ILLUMINA,ERP023585,Aulonocara sp. 'malembo orange 2016'
ERR14734323,302,16173909282,PRJEB21343,SAMEA117805931,ERX14135748,HiSeq X Ten,DN495173W:D9,PAIRED,RANDOM,GENOMIC,Aulonocara sp. 'malembo orange 2016',ILLUMINA,ERP023585,Aulonocara sp. 'malembo orange 2016'
ERR14734324,302,16538284966,PRJEB21343,SAMEA117805932,ERX14135749,HiSeq X Ten,DN495173W:E9,PAIRED,RANDOM,GENOMIC,Aulonocara sp. 'malembo orange 2016',ILLUMINA,ERP023585,Aulonocara sp. 'malembo orange 2016'
ERR14734325,302,16539533434,PRJEB21343,SAMEA117805933,ERX14135750,HiSeq X Ten,DN495173W:F9,PAIRED,RANDOM,GENOMIC,Aulonocara sp. 'malembo orange 2016',ILLUMINA,ERP023585,Aulonocara sp. 'malembo orange 2016'
ERR14734326,302,18777746034,PRJEB21343,SAMEA117805934,ERX14135751,HiSeq X Ten,DN495173W:G9,PAIRED,RANDOM,GENOMIC,Otopharynx speciosus,ILLUMINA,ERP023585,Otopharynx speciosus
ERR14734327,302,17468306650,PRJEB21343,SAMEA117806033,ERX14135752,HiSeq X Ten,DN495173W:H9,PAIRED,RANDOM,GENOMIC,Fossorochromis rostratus,ILLUMINA,ERP023585,Fossorochromis rostratus
ERR14734328,302,16353470630,PRJEB21343,SAMEA117806239,ERX14135753,HiSeq X Ten,DN495194E:A3,PAIRED,RANDOM,GENOMIC,Maylandia emmiltos,ILLUMINA,ERP023585,Maylandia emmiltos
ERR14734329,302,15968931312,PRJEB21343,SAMEA117806240,ERX14135754,HiSeq X Ten,DN495194E:B3,PAIRED,RANDOM,GENOMIC,Maylandia fainzilberi,ILLUMINA,ERP023585,Maylandia fainzilberi
ERR14734330,302,17232636420,PRJEB21343,SAMEA117806241,ERX14135755,HiSeq X Ten,DN495194E:C3,PAIRED,RANDOM,GENOMIC,Maylandia fainzilberi,ILLUMINA,ERP023585,Maylandia fainzilberi
ERR14734331,302,20257788238,PRJEB21343,SAMEA117806242,ERX14135756,HiSeq X Ten,DN495194E:D3,PAIRED,RANDOM,GENOMIC,Maylandia fainzilberi,ILLUMINA,ERP023585,Maylandia fainzilberi
ERR14734332,302,16283069598,PRJEB21343,SAMEA117806243,ERX14135757,HiSeq X Ten,DN495194E:E3,PAIRED,RANDOM,GENOMIC,Maylandia fainzilberi,ILLUMINA,ERP023585,Maylandia fainzilberi
ERR14734333,302,18441324074,PRJEB21343,SAMEA117806244,ERX14135758,HiSeq X Ten,DN495194E:F3,PAIRED,RANDOM,GENOMIC,Maylandia fainzilberi,ILLUMINA,ERP023585,Maylandia fainzilberi
ERR14734334,302,15692394140,PRJEB21343,SAMEA117806245,ERX14135759,HiSeq X Ten,DN495194E:G3,PAIRED,RANDOM,GENOMIC,Maylandia fainzilberi,ILLUMINA,ERP023585,Maylandia fainzilberi
ERR14734335,302,17604759008,PRJEB21343,SAMEA117806246,ERX14135760,HiSeq X Ten,DN495194E:H3,PAIRED,RANDOM,GENOMIC,Maylandia fainzilberi,ILLUMINA,ERP023585,Maylandia fainzilberi
ERR14734336,302,15458350482,PRJEB21343,SAMEA117806247,ERX14135761,HiSeq X Ten,DN495194E:A4,PAIRED,RANDOM,GENOMIC,Maylandia fainzilberi,ILLUMINA,ERP023585,Maylandia fainzilberi
ERR14734337,302,16687915094,PRJEB21343,SAMEA117806248,ERX14135762,HiSeq X Ten,DN495194E:B4,PAIRED,RANDOM,GENOMIC,Maylandia fainzilberi,ILLUMINA,ERP023585,Maylandia fainzilberi
ERR14734338,302,16164251926,PRJEB21343,SAMEA117806249,ERX14135763,HiSeq X Ten,DN495194E:C4,PAIRED,RANDOM,GENOMIC,Maylandia fainzilberi,ILLUMINA,ERP023585,Maylandia fainzilberi
ERR14734339,302,35582331580,PRJEB21343,SAMEA117806252,ERX14135764,HiSeq X Ten,DN495194E:D4,PAIRED,RANDOM,GENOMIC,Maylandia fainzilberi,ILLUMINA,ERP023585,Maylandia fainzilberi
ERR14734340,302,14863402328,PRJEB21343,SAMEA117806254,ERX14135765,HiSeq X Ten,DN495194E:E4,PAIRED,RANDOM,GENOMIC,Maylandia fainzilberi,ILLUMINA,ERP023585,Maylandia fainzilberi
ERR14734341,302,15012364432,PRJEB21343,SAMEA117806256,ERX14135766,HiSeq X Ten,DN495194E:F4,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP023585,Astatotilapia calliptera
ERR14734342,302,15072947746,PRJEB21343,SAMEA117806257,ERX14135767,HiSeq X Ten,DN495194E:G4,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP023585,Astatotilapia calliptera
ERR14734343,302,12517492904,PRJEB21343,SAMEA117806258,ERX14135768,HiSeq X Ten,DN495194E:H4,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP023585,Astatotilapia calliptera
ERR14734344,302,13640216560,PRJEB21343,SAMEA117805429,ERX14135769,HiSeq X Ten,DN495194E:A11,PAIRED,RANDOM,GENOMIC,Tropheops sp. 'rust',ILLUMINA,ERP023585,Tropheops sp. 'rust'
ERR14734345,302,17306508942,PRJEB21343,SAMEA117805430,ERX14135770,HiSeq X Ten,DN495194E:B11,PAIRED,RANDOM,GENOMIC,Chindongo minutus,ILLUMINA,ERP023585,Chindongo minutus
ERR14734346,302,25264792406,PRJEB21343,SAMEA117805431,ERX14135771,HiSeq X Ten,DN495194E:C11,PAIRED,RANDOM,GENOMIC,Diplotaxodon sp. 'big eye black dorsal 2016',ILLUMINA,ERP023585,Diplotaxodon sp. 'big eye black dorsal 2016'
ERR14734347,302,18783457760,PRJEB21343,SAMEA117805432,ERX14135772,HiSeq X Ten,DN495194E:E11,PAIRED,RANDOM,GENOMIC,Rhamphochromis sp. 'long snout',ILLUMINA,ERP023585,Rhamphochromis sp. 'long snout'
ERR14734348,302,16659323546,PRJEB21343,SAMEA117805433,ERX14135773,HiSeq X Ten,DN495194E:F11,PAIRED,RANDOM,GENOMIC,Copadichromis quadrimaculatus,ILLUMINA,ERP023585,Copadichromis quadrimaculatus
ERR14734349,302,15734881916,PRJEB21343,SAMEA117805434,ERX14135774,HiSeq X Ten,DN495194E:H11,PAIRED,RANDOM,GENOMIC,Tropheops tropheops gracilior,ILLUMINA,ERP023585,Tropheops gracilior
ERR14734350,302,20729817560,PRJEB21343,SAMEA117806140,ERX14135775,HiSeq X Ten,DN495191B:A9,PAIRED,RANDOM,GENOMIC,Mylochromis subocularis,ILLUMINA,ERP023585,Mylochromis subocularis
ERR14734351,302,21118311568,PRJEB21343,SAMEA117806143,ERX14135776,HiSeq X Ten,DN495191B:B9,PAIRED,RANDOM,GENOMIC,Mylochromis subocularis,ILLUMINA,ERP023585,Mylochromis subocularis
ERR14734352,302,20270907118,PRJEB21343,SAMEA117806153,ERX14135777,HiSeq X Ten,DN495191B:C9,PAIRED,RANDOM,GENOMIC,Lethrinops lethrinus,ILLUMINA,ERP023585,Lethrinops lethrinus
ERR14734353,302,19644377616,PRJEB21343,SAMEA117806156,ERX14135778,HiSeq X Ten,DN495191B:D9,PAIRED,RANDOM,GENOMIC,Oreochromis shiranus,ILLUMINA,ERP023585,Oreochromis shiranus
ERR14734354,302,20416961566,PRJEB21343,SAMEA117806157,ERX14135779,HiSeq X Ten,DN495191B:E9,PAIRED,RANDOM,GENOMIC,Oreochromis karongae,ILLUMINA,ERP023585,Oreochromis karongae
ERR14734355,302,18624575258,PRJEB21343,SAMEA117806173,ERX14135780,HiSeq X Ten,DN495191B:F9,PAIRED,RANDOM,GENOMIC,Lethrinops lethrinus,ILLUMINA,ERP023585,Lethrinops lethrinus
ERR14734356,302,22822594208,PRJEB21343,SAMEA117806174,ERX14135781,HiSeq X Ten,DN495191B:G9,PAIRED,RANDOM,GENOMIC,Lethrinops lethrinus,ILLUMINA,ERP023585,Lethrinops lethrinus
ERR14734357,302,19536411710,PRJEB21343,SAMEA117806175,ERX14135782,HiSeq X Ten,DN495191B:H9,PAIRED,RANDOM,GENOMIC,Lethrinops lethrinus,ILLUMINA,ERP023585,Lethrinops lethrinus
ERR14734358,302,17613684316,PRJEB21343,SAMEA117806204,ERX14135783,HiSeq X Ten,DN495191B:A10,PAIRED,RANDOM,GENOMIC,Fossorochromis rostratus,ILLUMINA,ERP023585,Fossorochromis rostratus
ERR14734359,302,22334597844,PRJEB21343,SAMEA117806205,ERX14135784,HiSeq X Ten,DN495191B:B10,PAIRED,RANDOM,GENOMIC,Fossorochromis rostratus,ILLUMINA,ERP023585,Fossorochromis rostratus
ERR14734360,302,21098881190,PRJEB21343,SAMEA117806206,ERX14135785,HiSeq X Ten,DN495191B:C10,PAIRED,RANDOM,GENOMIC,Fossorochromis rostratus,ILLUMINA,ERP023585,Fossorochromis rostratus
ERR14734361,302,17439635676,PRJEB21343,SAMEA117806215,ERX14135786,HiSeq X Ten,DN495191B:D10,PAIRED,RANDOM,GENOMIC,Otopharynx sp. 'heterodon nankumba',ILLUMINA,ERP023585,Otopharynx sp. 'heterodon nankumba'
ERR14734362,302,17556320322,PRJEB21343,SAMEA117806219,ERX14135787,HiSeq X Ten,DN495191B:E10,PAIRED,RANDOM,GENOMIC,Fossorochromis rostratus,ILLUMINA,ERP023585,Fossorochromis rostratus
ERR14734363,302,15999628706,PRJEB21343,SAMEA117806220,ERX14135788,HiSeq X Ten,DN495191B:F10,PAIRED,RANDOM,GENOMIC,Fossorochromis rostratus,ILLUMINA,ERP023585,Fossorochromis rostratus
ERR14734364,302,19944377772,PRJEB21343,SAMEA117806231,ERX14135789,HiSeq X Ten,DN495191B:G10,PAIRED,RANDOM,GENOMIC,Coptodon rendalli,ILLUMINA,ERP023585,Coptodon rendalli
ERR14734365,302,20158326350,PRJEB21343,SAMEA117806250,ERX14135790,HiSeq X Ten,DN495191B:H10,PAIRED,RANDOM,GENOMIC,Maylandia fainzilberi,ILLUMINA,ERP023585,Maylandia fainzilberi
ERR14734366,302,17959162350,PRJEB21343,SAMEA117806251,ERX14135791,HiSeq X Ten,DN495191B:A11,PAIRED,RANDOM,GENOMIC,Maylandia fainzilberi,ILLUMINA,ERP023585,Maylandia fainzilberi
ERR14734367,302,23003899304,PRJEB21343,SAMEA117806253,ERX14135792,HiSeq X Ten,DN495191B:B11,PAIRED,RANDOM,GENOMIC,Maylandia fainzilberi,ILLUMINA,ERP023585,Maylandia fainzilberi
ERR14734368,302,17683447826,PRJEB21343,SAMEA117806255,ERX14135793,HiSeq X Ten,DN495191B:C11,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP023585,Astatotilapia calliptera
ERR14734369,302,18488673446,PRJEB21343,SAMEA117805441,ERX14135794,HiSeq X Ten,DN495191B:E11,PAIRED,RANDOM,GENOMIC,Pseudotropheus fuscus,ILLUMINA,ERP023585,Pseudotropheus fuscus
ERR14734370,302,18954923998,PRJEB21343,SAMEA117805442,ERX14135795,HiSeq X Ten,DN495191B:F11,PAIRED,RANDOM,GENOMIC,Tropheops sp. 'band',ILLUMINA,ERP023585,Tropheops sp. 'band'
ERR14734371,302,18313483246,PRJEB21343,SAMEA117805458,ERX14135796,HiSeq X Ten,DN495191B:G11,PAIRED,RANDOM,GENOMIC,Rhamphochromis sp. 'grey back Chiofu 2016',ILLUMINA,ERP023585,Rhamphochromis sp. 'grey back Chiofu 2016'
ERR14734372,302,19872184974,PRJEB21343,SAMEA117805462,ERX14135797,HiSeq X Ten,DN495191B:H11,PAIRED,RANDOM,GENOMIC,Pseudotropheus sp. 'acei',ILLUMINA,ERP023585,Pseudotropheus sp. 'acei'
ERR14734373,302,21223682388,PRJEB21343,SAMEA117805469,ERX14135798,HiSeq X Ten,DN495191B:A12,PAIRED,RANDOM,GENOMIC,Diplotaxodon ecclesi,ILLUMINA,ERP023585,Diplotaxodon ecclesi
ERR14734374,302,19530876654,PRJEB21343,SAMEA117805471,ERX14135799,HiSeq X Ten,DN495191B:B12,PAIRED,RANDOM,GENOMIC,Rhamphochromis sp. 'long fin Cape Maclear 2016',ILLUMINA,ERP023585,Rhamphochromis sp. 'long fin Cape Maclear 2016'
ERR14734375,302,15665828408,PRJEB21343,SAMEA117806158,ERX14135800,HiSeq X Ten,DN495180V:A6,PAIRED,RANDOM,GENOMIC,Maylandia lanisticola,ILLUMINA,ERP023585,Maylandia lanisticola
ERR14734376,302,14408249068,PRJEB21343,SAMEA117806159,ERX14135801,HiSeq X Ten,DN495180V:B6,PAIRED,RANDOM,GENOMIC,Otopharynx argyrosoma,ILLUMINA,ERP023585,Otopharynx argyrosoma
ERR14734377,302,14594968722,PRJEB21343,SAMEA117806160,ERX14135802,HiSeq X Ten,DN495180V:C6,PAIRED,RANDOM,GENOMIC,Otopharynx argyrosoma,ILLUMINA,ERP023585,Otopharynx argyrosoma
ERR14734378,302,15960426388,PRJEB21343,SAMEA117806161,ERX14135803,HiSeq X Ten,DN495180V:D6,PAIRED,RANDOM,GENOMIC,Otopharynx argyrosoma,ILLUMINA,ERP023585,Otopharynx argyrosoma
ERR14734379,302,17173862690,PRJEB21343,SAMEA117806162,ERX14135804,HiSeq X Ten,DN495180V:E6,PAIRED,RANDOM,GENOMIC,Otopharynx argyrosoma,ILLUMINA,ERP023585,Otopharynx argyrosoma
ERR14734380,302,16683992416,PRJEB21343,SAMEA117806163,ERX14135805,HiSeq X Ten,DN495180V:F6,PAIRED,RANDOM,GENOMIC,Otopharynx argyrosoma,ILLUMINA,ERP023585,Otopharynx argyrosoma
ERR14734381,302,15792228394,PRJEB21343,SAMEA117806165,ERX14135806,HiSeq X Ten,DN495180V:G6,PAIRED,RANDOM,GENOMIC,Otopharynx argyrosoma,ILLUMINA,ERP023585,Otopharynx argyrosoma
ERR14734382,302,17719830974,PRJEB21343,SAMEA117806166,ERX14135807,HiSeq X Ten,DN495180V:H6,PAIRED,RANDOM,GENOMIC,Otopharynx argyrosoma,ILLUMINA,ERP023585,Otopharynx argyrosoma
ERR14734383,302,22117619602,PRJEB21343,SAMEA117806186,ERX14135808,HiSeq X Ten,DN495180V:A9,PAIRED,RANDOM,GENOMIC,Otopharynx argyrosoma,ILLUMINA,ERP023585,Otopharynx argyrosoma
ERR14734384,302,12564809962,PRJEB21343,SAMEA117806187,ERX14135809,HiSeq X Ten,DN495180V:B9,PAIRED,RANDOM,GENOMIC,Otopharynx argyrosoma,ILLUMINA,ERP023585,Otopharynx argyrosoma
ERR14734385,302,13260466056,PRJEB21343,SAMEA117806188,ERX14135810,HiSeq X Ten,DN495180V:C9,PAIRED,RANDOM,GENOMIC,Otopharynx argyrosoma,ILLUMINA,ERP023585,Otopharynx argyrosoma
ERR14734386,302,13463732592,PRJEB21343,SAMEA117806189,ERX14135811,HiSeq X Ten,DN495180V:D9,PAIRED,RANDOM,GENOMIC,Otopharynx argyrosoma,ILLUMINA,ERP023585,Otopharynx argyrosoma
ERR14734387,302,14888995016,PRJEB21343,SAMEA117806190,ERX14135812,HiSeq X Ten,DN495180V:E9,PAIRED,RANDOM,GENOMIC,Otopharynx argyrosoma,ILLUMINA,ERP023585,Otopharynx argyrosoma
ERR14734388,302,24381437574,PRJEB21343,SAMEA117806191,ERX14135813,HiSeq X Ten,DN495180V:F9,PAIRED,RANDOM,GENOMIC,Otopharynx argyrosoma,ILLUMINA,ERP023585,Otopharynx argyrosoma
ERR14734389,302,15651477066,PRJEB21343,SAMEA117806192,ERX14135814,HiSeq X Ten,DN495180V:G9,PAIRED,RANDOM,GENOMIC,Otopharynx argyrosoma,ILLUMINA,ERP023585,Otopharynx argyrosoma
ERR14734390,302,15247322546,PRJEB21343,SAMEA117806193,ERX14135815,HiSeq X Ten,DN495180V:H9,PAIRED,RANDOM,GENOMIC,Otopharynx argyrosoma,ILLUMINA,ERP023585,Otopharynx argyrosoma
ERR14734391,302,15564769242,PRJEB21343,SAMEA117806222,ERX14135816,HiSeq X Ten,DN495194E:A1,PAIRED,RANDOM,GENOMIC,Fossorochromis rostratus,ILLUMINA,ERP023585,Fossorochromis rostratus
ERR14734392,302,14859928724,PRJEB21343,SAMEA117806223,ERX14135817,HiSeq X Ten,DN495194E:B1,PAIRED,RANDOM,GENOMIC,Fossorochromis rostratus,ILLUMINA,ERP023585,Fossorochromis rostratus
ERR14734393,302,16991454690,PRJEB21343,SAMEA117806224,ERX14135818,HiSeq X Ten,DN495194E:C1,PAIRED,RANDOM,GENOMIC,Fossorochromis rostratus,ILLUMINA,ERP023585,Fossorochromis rostratus
ERR14734394,302,16453141804,PRJEB21343,SAMEA117806225,ERX14135819,HiSeq X Ten,DN495194E:D1,PAIRED,RANDOM,GENOMIC,Fossorochromis rostratus,ILLUMINA,ERP023585,Fossorochromis rostratus
ERR14734395,302,16406555586,PRJEB21343,SAMEA117806226,ERX14135820,HiSeq X Ten,DN495194E:E1,PAIRED,RANDOM,GENOMIC,Fossorochromis rostratus,ILLUMINA,ERP023585,Fossorochromis rostratus
ERR14734396,302,16145138950,PRJEB21343,SAMEA117806227,ERX14135821,HiSeq X Ten,DN495194E:F1,PAIRED,RANDOM,GENOMIC,Fossorochromis rostratus,ILLUMINA,ERP023585,Fossorochromis rostratus
ERR14734397,302,16056404102,PRJEB21343,SAMEA117806228,ERX14135822,HiSeq X Ten,DN495194E:G1,PAIRED,RANDOM,GENOMIC,Fossorochromis rostratus,ILLUMINA,ERP023585,Fossorochromis rostratus
ERR14734398,302,18116324056,PRJEB21343,SAMEA117806229,ERX14135823,HiSeq X Ten,DN495194E:H1,PAIRED,RANDOM,GENOMIC,Fossorochromis rostratus,ILLUMINA,ERP023585,Fossorochromis rostratus
ERR14734399,302,18727277908,PRJEB21343,SAMEA117805454,ERX14135824,HiSeq X Ten,DN495191B:H3,PAIRED,RANDOM,GENOMIC,Tropheops sp. 'chiofu yellow 2016',ILLUMINA,ERP023585,Tropheops sp. 'chiofu yellow 2016'
ERR14734400,302,17013117754,PRJEB21343,SAMEA117805464,ERX14135825,HiSeq X Ten,DN495191B:A5,PAIRED,RANDOM,GENOMIC,Maylandia lanisticola,ILLUMINA,ERP023585,Maylandia lanisticola
ERR14734401,302,17115133656,PRJEB21343,SAMEA117805465,ERX14135826,HiSeq X Ten,DN495191B:B5,PAIRED,RANDOM,GENOMIC,Copadichromis mloto,ILLUMINA,ERP023585,Copadichromis mloto
ERR14734402,302,17174291832,PRJEB21343,SAMEA117805466,ERX14135827,HiSeq X Ten,DN495191B:C5,PAIRED,RANDOM,GENOMIC,Copadichromis mloto,ILLUMINA,ERP023585,Copadichromis mloto
ERR14734403,302,17271336512,PRJEB21343,SAMEA117805467,ERX14135828,HiSeq X Ten,DN495191B:D5,PAIRED,RANDOM,GENOMIC,Rhamphochromis ferox,ILLUMINA,ERP023585,Rhamphochromis ferox
ERR14734404,302,17060094760,PRJEB21343,SAMEA117805468,ERX14135829,HiSeq X Ten,DN495191B:E5,PAIRED,RANDOM,GENOMIC,Rhamphochromis sp. 'pike Makanjira 2016',ILLUMINA,ERP023585,Rhamphochromis sp. 'pike Makanjira 2016'
ERR14734405,302,17655308070,PRJEB21343,SAMEA117805470,ERX14135830,HiSeq X Ten,DN495191B:F5,PAIRED,RANDOM,GENOMIC,Rhamphochromis sp. 'long snout',ILLUMINA,ERP023585,Rhamphochromis sp. 'long snout'
ERR14734406,302,18525637944,PRJEB21343,SAMEA117805472,ERX14135831,HiSeq X Ten,DN495191B:G5,PAIRED,RANDOM,GENOMIC,Rhamphochromis woodi,ILLUMINA,ERP023585,Rhamphochromis woodi
ERR14734407,302,12444874286,PRJEB21343,SAMEA117805637,ERX14135832,HiSeq X Ten,DN495167B:A2,PAIRED,RANDOM,GENOMIC,Diplotaxodon sp. 'big eye black dorsal 2016',ILLUMINA,ERP023585,Diplotaxodon sp. 'big eye black dorsal 2016'
ERR14734408,302,15573505800,PRJEB21343,SAMEA117805638,ERX14135833,HiSeq X Ten,DN495167B:B2,PAIRED,RANDOM,GENOMIC,Diplotaxodon sp. 'limnothrissa black dorsal',ILLUMINA,ERP023585,Diplotaxodon sp. 'limnothrissa black dorsal'
ERR14734409,302,17250650720,PRJEB21343,SAMEA117805639,ERX14135834,HiSeq X Ten,DN495167B:C2,PAIRED,RANDOM,GENOMIC,Diplotaxodon sp. 'big eye black dorsal 2016',ILLUMINA,ERP023585,Diplotaxodon sp. 'big eye black dorsal 2016'
